latitude,longitude,country_code,time_stamp,carrier_name,diff,app_name
39.2,-76.9,us,2020-03-11,Visible (cellular),0,NBCSports
40.8,-74.1,us,2020-03-13,Visible (cellular),1,NBCSports
40.8,-74.1,us,2020-03-13,Visible (cellular),1,NBCSports
,,,2020-04-02,Visible (cellular),1,NBCSports
,,,2020-04-02,Visible (cellular),0,NBCSports
,,,2020-04-05,Visible (cellular),1,NBCSports
,,,2020-04-05,Visible (cellular),1,NBCSports
30.4,-97.8,us,2019-08-28,Visible (cellular),1,Amazon
30.4,-97.8,us,2019-08-28,Visible (cellular),1,Amazon
38.8,-104.7,us,2019-09-02,Visible (cellular),1,Amazon
38.8,-104.7,us,2019-09-02,Visible (cellular),1,Amazon
40.8,-73.9,us,2019-09-02,Visible (cellular),1,Amazon
40.8,-73.9,us,2019-09-02,Visible (cellular),1,Amazon
40.8,-80.8,us,2019-08-27,Visible (cellular),1,Amazon
40.8,-80.8,us,2019-08-27,Visible (cellular),1,Amazon
39.8,-105.1,us,2019-08-28,Visible (cellular),1,Amazon
39.8,-105.1,us,2019-08-28,Visible (cellular),1,Amazon
41.4,-83.6,us,2019-09-08,Visible (cellular),1,Amazon
41.6,-83.7,us,2019-09-09,Visible (cellular),1,Amazon
,,,2019-09-08,Visible (cellular),1,Amazon
,,,2019-09-08,Visible (cellular),1,Amazon
,,,2019-09-08,Visible (cellular),1,Amazon
,,,2019-09-08,Visible (cellular),1,Amazon
,,,2019-09-05,Visible (cellular),1,Amazon
,,,2019-09-06,Visible (cellular),0,Amazon
38.6,-121.4,us,2019-09-07,Visible (cellular),0,Amazon
38.6,-121.4,us,2019-09-07,Visible (cellular),1,Amazon
38.6,-121.4,us,2019-09-07,Visible (cellular),1,Amazon
38.6,-121.4,us,2019-09-07,Visible (cellular),1,Amazon
37.8,-122.5,us,2019-09-06,Visible (cellular),1,Amazon
37.8,-122.5,us,2019-09-06,Visible (cellular),1,Amazon
40.7,-74.0,us,2019-09-07,Visible (cellular),1,Amazon
40.7,-74.0,us,2019-09-07,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-09-05,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-09-05,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-09-14,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-09-14,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),0,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),1,Amazon
,,,2019-09-10,Visible (cellular),1,Amazon
,,,2019-09-10,Visible (cellular),1,Amazon
39.0,-77.1,us,2019-09-07,Visible (cellular),1,Amazon
39.0,-77.1,us,2019-09-07,Visible (cellular),1,Amazon
42.4,-88.1,us,2019-09-06,Visible (cellular),1,Amazon
42.4,-88.1,us,2019-09-06,Visible (cellular),1,Amazon
42.4,-88.1,us,2019-09-06,Visible (cellular),1,Amazon
42.4,-88.1,us,2019-09-06,Visible (cellular),1,Amazon
,,,2019-09-10,Visible (cellular),1,Amazon
,,,2019-09-10,Visible (cellular),1,Amazon
,,,2019-09-11,Visible (cellular),0,Amazon
,,,2019-09-11,Visible (cellular),0,Amazon
,,,2019-09-11,Visible (cellular),0,Amazon
,,,2019-09-11,Visible (cellular),0,Amazon
34.6,-118.2,us,2019-09-05,Visible (cellular),1,Amazon
34.6,-118.2,us,2019-09-05,Visible (cellular),1,Amazon
,,,2019-09-12,Visible (cellular),0,Amazon
,,,2019-09-12,Visible (cellular),1,Amazon
37.8,-89.0,us,2019-09-16,Visible (cellular),1,Amazon
40.8,-74.0,us,2019-09-15,Visible (cellular),1,Amazon
40.7,-74.0,us,2019-09-16,Visible (cellular),1,Amazon
,,,2019-09-16,Visible (cellular),0,Amazon
36.3,-94.2,us,2019-09-14,Visible (cellular),1,Amazon
36.3,-94.2,us,2019-09-14,Visible (cellular),1,Amazon
30.0,-95.6,us,2019-09-14,Visible (cellular),1,Amazon
30.0,-95.6,us,2019-09-14,Visible (cellular),0,Amazon
30.0,-95.6,us,2019-09-14,Visible (cellular),1,Amazon
39.9,-83.0,us,2019-09-14,Visible (cellular),1,Amazon
33.5,-112.1,us,2019-09-15,Visible (cellular),0,Amazon
34.1,-117.8,us,2019-09-14,Visible (cellular),1,Amazon
46.6,-120.5,us,2019-09-14,Visible (cellular),1,Amazon
46.6,-120.5,us,2019-09-14,Visible (cellular),1,Amazon
33.0,-117.1,us,2019-09-14,Visible (cellular),1,Amazon
33.0,-117.1,us,2019-09-14,Visible (cellular),0,Amazon
33.0,-117.1,us,2019-09-14,Visible (cellular),0,Amazon
37.4,-79.2,us,2019-09-14,Visible (cellular),1,Amazon
37.4,-79.2,us,2019-09-14,Visible (cellular),1,Amazon
33.4,-117.6,us,2019-09-11,Visible (cellular),1,Amazon
33.4,-117.6,us,2019-09-11,Visible (cellular),1,Amazon
37.7,-122.4,us,2019-09-16,Visible (cellular),1,Amazon
37.7,-122.4,us,2019-09-16,Visible (cellular),1,Amazon
37.7,-122.4,us,2019-09-16,Visible (cellular),1,Amazon
37.7,-122.4,us,2019-09-17,Visible (cellular),0,Amazon
33.6,-112.3,us,2019-09-17,Visible (cellular),1,Amazon
33.6,-112.3,us,2019-09-17,Visible (cellular),1,Amazon
33.5,-112.2,us,2019-09-19,Visible (cellular),1,Amazon
33.5,-112.2,us,2019-09-19,Visible (cellular),1,Amazon
33.5,-112.0,us,2019-09-19,Visible (cellular),1,Amazon
33.5,-112.0,us,2019-09-19,Visible (cellular),1,Amazon
41.9,-87.6,us,2019-09-17,Visible (cellular),1,Amazon
41.9,-87.6,us,2019-09-17,Visible (cellular),1,Amazon
35.0,-85.2,us,2019-09-18,Visible (cellular),0,Amazon
,,,2019-09-19,Visible (cellular),1,Amazon
,,,2019-09-19,Visible (cellular),1,Amazon
,,,2019-09-20,Visible (cellular),1,Amazon
,,,2019-09-20,Visible (cellular),1,Amazon
41.6,-86.8,us,2019-10-03,Visible (cellular),1,Amazon
33.8,-118.0,us,2019-11-14,Visible (cellular),0,Amazon
,,,2019-11-14,Visible (cellular),1,Amazon
,,,2019-11-17,Visible (cellular),1,Amazon
,,,2019-10-30,Visible (cellular),0,Amazon
61.2,-149.9,us,2019-10-29,Visible (cellular),1,Amazon
,,,2019-10-30,Visible (cellular),0,Amazon
61.2,-149.9,us,2019-10-29,Visible (cellular),1,Amazon
,,,2019-11-07,Visible (cellular),1,Amazon
,,,2019-11-07,Visible (cellular),1,Amazon
28.6,-81.4,us,2019-11-07,Visible (cellular),1,Amazon
,,,2019-11-07,Visible (cellular),0,Amazon
,,,2019-11-07,Visible (cellular),0,Amazon
,,,2019-09-27,Visible (cellular),1,Amazon
40.5,-74.5,us,2019-09-26,Visible (cellular),0,Amazon
40.5,-74.5,us,2019-09-26,Visible (cellular),1,Amazon
42.2,-85.2,us,2019-11-07,Visible (cellular),0,Amazon
42.2,-85.2,us,2019-11-07,Visible (cellular),1,Amazon
42.1,-71.0,us,2019-10-16,Visible (cellular),0,Amazon
42.1,-71.0,us,2019-10-16,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-23,Visible (cellular),0,Amazon
38.0,-87.5,us,2019-11-18,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-10-06,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-10-06,Visible (cellular),1,Amazon
47.6,-122.4,us,2019-09-28,Visible (cellular),0,Amazon
,,,2019-09-24,Visible (cellular),1,Amazon
,,,2019-10-09,Visible (cellular),1,Amazon
,,,2019-09-27,Visible (cellular),1,Amazon
33.6,-112.3,us,2019-09-17,Visible (cellular),1,Amazon
33.6,-112.3,us,2019-09-17,Visible (cellular),1,Amazon
33.5,-112.2,us,2019-09-19,Visible (cellular),1,Amazon
33.5,-112.2,us,2019-09-19,Visible (cellular),1,Amazon
,,,2019-09-26,Visible (cellular),1,Amazon
,,,2019-09-26,Visible (cellular),1,Amazon
,,,2019-10-04,Visible (cellular),1,Amazon
,,,2019-11-19,Visible (cellular),1,Amazon
,,,2019-11-19,Visible (cellular),1,Amazon
37.4,-79.2,us,2019-09-23,Visible (cellular),1,Amazon
37.4,-79.2,us,2019-09-23,Visible (cellular),0,Amazon
38.4,-82.4,us,2019-10-29,Visible (cellular),1,Amazon
30.2,-97.6,us,2019-09-17,Visible (cellular),1,Amazon
30.2,-97.6,us,2019-09-17,Visible (cellular),1,Amazon
30.2,-97.6,us,2019-09-27,Visible (cellular),1,Amazon
30.2,-97.6,us,2019-09-27,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-09-14,Visible (cellular),1,Amazon
42.5,-92.4,us,2019-09-14,Visible (cellular),1,Amazon
37.7,-122.4,us,2019-11-16,Visible (cellular),0,Amazon
37.7,-122.4,us,2019-09-26,Visible (cellular),0,Amazon
37.6,-122.4,us,2019-10-03,Visible (cellular),1,Amazon
37.6,-122.4,us,2019-10-03,Visible (cellular),1,Amazon
37.6,-122.4,us,2019-10-03,Visible (cellular),0,Amazon
37.7,-122.4,us,2019-10-26,Visible (cellular),0,Amazon
,,,2019-10-08,Visible (cellular),1,Amazon
,,,2019-09-10,Visible (cellular),1,Amazon
,,,2019-09-10,Visible (cellular),1,Amazon
46.6,-120.5,us,2019-09-14,Visible (cellular),1,Amazon
46.6,-120.5,us,2019-09-14,Visible (cellular),1,Amazon
,,,2019-09-25,Visible (cellular),1,Amazon
,,,2019-09-25,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),1,Amazon
38.9,-77.0,us,2019-09-10,Visible (cellular),0,Amazon
,,,2019-10-02,Visible (cellular),0,Amazon
34.0,-117.8,us,2019-10-02,Visible (cellular),1,Amazon
,,,2019-11-22,Visible (cellular),0,Amazon
45.6,-122.0,us,2019-10-14,Visible (cellular),1,Amazon
,,,2019-11-12,Visible (cellular),1,Amazon
,,,2019-11-19,Visible (cellular),0,Amazon
,,,2019-11-13,Visible (cellular),1,Amazon
40.5,-80.0,us,2019-11-26,Visible (cellular),1,Amazon
40.5,-80.0,us,2019-11-26,Visible (cellular),1,Amazon
32.8,-117.1,us,2019-11-26,Visible (cellular),1,Amazon
32.8,-117.1,us,2019-11-26,Visible (cellular),1,Amazon
,,,2019-11-27,Visible (cellular),1,Amazon
,,,2019-11-27,Visible (cellular),1,Amazon
,,,2019-11-28,Visible (cellular),1,Amazon
,,,2019-11-28,Visible (cellular),1,Amazon
32.8,-117.1,us,2019-11-26,Visible (cellular),1,Amazon
32.8,-117.1,us,2019-11-26,Visible (cellular),1,Amazon
,,,2019-11-27,Visible (cellular),1,Amazon
,,,2019-11-27,Visible (cellular),1,Amazon
,,,2019-11-29,Visible (cellular),1,Amazon
,,,2019-11-29,Visible (cellular),0,Amazon
,,,2019-11-30,Visible (cellular),1,Amazon
38.6,-121.1,us,2019-12-01,Visible (cellular),1,Amazon
37.1,-120.8,us,2019-12-04,Visible (cellular),0,Amazon
37.1,-120.8,us,2019-12-04,Visible (cellular),0,Amazon
35.4,-82.5,us,2019-12-05,Visible (cellular),0,Amazon
35.4,-82.5,us,2019-12-05,Visible (cellular),1,Amazon
35.4,-82.5,us,2019-12-05,Visible (cellular),1,Amazon
35.4,-82.5,us,2019-12-05,Visible (cellular),0,Amazon
35.4,-82.5,us,2019-12-05,Visible (cellular),0,Amazon
,,,2019-12-05,Visible (cellular),0,Amazon
35.4,-82.5,us,2019-12-06,Visible (cellular),0,Amazon
35.4,-82.5,us,2019-12-06,Visible (cellular),0,Amazon
,,,2019-12-14,Visible (cellular),1,Amazon
31.9,-82.6,us,2019-12-14,Visible (cellular),0,Amazon
31.9,-82.6,us,2019-12-14,Visible (cellular),1,Amazon
31.9,-82.6,us,2019-12-14,Visible (cellular),1,Amazon
33.0,-96.8,us,2019-12-16,Visible (cellular),1,Amazon
33.0,-96.8,us,2019-12-16,Visible (cellular),1,Amazon
33.0,-96.8,us,2019-12-16,Visible (cellular),1,Amazon
33.0,-96.8,us,2019-12-16,Visible (cellular),1,Amazon
41.9,-72.5,us,2019-12-17,Visible (cellular),1,Amazon
41.9,-72.5,us,2019-12-17,Visible (cellular),1,Amazon
35.4,-82.5,us,2019-12-18,Visible (cellular),0,Amazon
,,,2019-12-22,Visible (cellular),0,Amazon
,,,2019-12-22,Visible (cellular),0,Amazon
,,,2020-01-02,Visible (cellular),1,Amazon
,,,2020-01-02,Visible (cellular),1,Amazon
37.7,-122.5,us,2020-01-02,Visible (cellular),0,Amazon
37.7,-122.5,us,2020-01-02,Visible (cellular),1,Amazon
37.7,-122.5,us,2020-01-02,Visible (cellular),1,Amazon
34.1,-84.5,us,2020-01-03,Visible (cellular),0,Amazon
,,,2020-01-05,Visible (cellular),0,Amazon
41.9,-72.5,us,2020-01-04,Visible (cellular),1,Amazon
41.9,-72.5,us,2020-01-04,Visible (cellular),1,Amazon
,,,2020-01-04,Visible (cellular),1,Amazon
36.7,-93.3,us,2020-01-06,Visible (cellular),0,Amazon
,,,2020-01-06,Visible (cellular),1,Amazon
,,,2020-01-06,Visible (cellular),1,Amazon
36.3,-82.5,us,2020-01-06,Visible (cellular),1,Amazon
36.3,-82.5,us,2020-01-06,Visible (cellular),1,Amazon
,,,2020-01-07,Visible (cellular),1,Amazon
,,,2020-01-07,Visible (cellular),1,Amazon
,,,2020-01-08,Visible (cellular),0,Amazon
,,,2020-01-08,Visible (cellular),1,Amazon
,,,2020-01-09,Visible (cellular),0,Amazon
,,,2020-01-09,Visible (cellular),0,Amazon
38.2,-84.8,us,2020-01-09,Visible (cellular),1,Amazon
38.2,-84.8,us,2020-01-09,Visible (cellular),1,Amazon
42.5,-92.4,us,2020-01-11,Visible (cellular),1,Amazon
42.5,-92.4,us,2020-01-11,Visible (cellular),1,Amazon
31.9,-81.2,us,2020-01-12,Visible (cellular),1,Amazon
,,,2020-01-13,Visible (cellular),0,Amazon
,,,2020-01-12,Visible (cellular),1,Amazon
31.9,-81.3,us,2020-01-12,Visible (cellular),1,Amazon
31.9,-81.3,us,2020-01-12,Visible (cellular),1,Amazon
39.2,-84.3,us,2020-01-12,Visible (cellular),1,Amazon
,,,2020-01-16,Visible (cellular),1,Amazon
,,,2020-01-17,Visible (cellular),1,Amazon
,,,2020-01-18,Visible (cellular),1,Amazon
,,,2020-01-18,Visible (cellular),1,Amazon
,,,2020-01-18,Visible (cellular),0,Amazon
37.7,-122.4,us,2020-01-25,Visible (cellular),1,Amazon
37.4,-122.1,us,2020-01-29,Visible (cellular),0,Amazon
32.8,-97.0,us,2020-01-30,Visible (cellular),1,Amazon
32.8,-97.0,us,2020-01-30,Visible (cellular),1,Amazon
34.3,-117.6,us,2020-02-02,Visible (cellular),1,Amazon
34.3,-117.6,us,2020-02-02,Visible (cellular),1,Amazon
33.9,-118.3,us,2020-02-02,Visible (cellular),1,Amazon
33.9,-118.3,us,2020-02-02,Visible (cellular),1,Amazon
32.4,-80.9,us,2020-02-04,Visible (cellular),1,Amazon
,,,2020-02-07,Visible (cellular),1,Amazon
,,,2020-02-10,Visible (cellular),0,Amazon
42.6,-76.8,us,2020-02-11,Visible (cellular),0,Amazon
42.6,-76.8,us,2020-02-11,Visible (cellular),1,Amazon
,,,2020-02-13,Visible (cellular),1,Amazon
,,,2020-02-15,Visible (cellular),1,Amazon
,,,2020-02-15,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
38.9,-104.8,us,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
41.2,-112.0,us,2020-02-21,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),0,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
38.9,-104.8,us,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
41.2,-112.0,us,2020-02-21,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),0,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
26.5,-81.8,us,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
38.9,-104.8,us,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
41.2,-112.0,us,2020-02-21,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),0,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
26.5,-81.8,us,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-27,Visible (cellular),1,Amazon
,,,2020-02-27,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
38.9,-104.8,us,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
41.2,-112.0,us,2020-02-21,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),0,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
26.5,-81.8,us,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-28,Visible (cellular),1,Amazon
38.3,-85.9,us,2020-03-01,Visible (cellular),0,Amazon
38.3,-85.9,us,2020-02-29,Visible (cellular),1,Amazon
38.3,-85.9,us,2020-02-29,Visible (cellular),1,Amazon
,,,2020-02-27,Visible (cellular),1,Amazon
,,,2020-02-27,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
38.9,-104.8,us,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),0,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
,,,2020-02-25,Visible (cellular),1,Amazon
41.2,-112.0,us,2020-02-21,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),0,Amazon
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Amazon
26.5,-81.8,us,2020-02-25,Visible (cellular),0,Amazon
48.1,-96.2,us,2020-02-29,Visible (cellular),1,Amazon
48.1,-96.2,us,2020-02-29,Visible (cellular),1,Amazon
35.9,-78.9,us,2020-02-29,Visible (cellular),0,Amazon
,,,2020-03-01,Visible (cellular),1,Amazon
,,,2020-03-01,Visible (cellular),1,Amazon
,,,2020-02-29,Visible (cellular),1,Amazon
,,,2020-03-01,Visible (cellular),1,Amazon
,,,2020-03-04,Visible (cellular),0,Amazon
,,,2020-03-04,Visible (cellular),1,Amazon
,,,2020-03-04,Visible (cellular),0,Amazon
,,,2020-03-18,Visible (cellular),1,Amazon
,,,2020-03-18,Visible (cellular),1,Amazon
42.7,-85.5,us,2020-03-08,Visible (cellular),1,Amazon
42.9,-85.5,us,2020-03-09,Visible (cellular),1,Amazon
,,,2020-03-16,Visible (cellular),0,Amazon
,,,2020-03-16,Visible (cellular),1,Amazon
39.2,-76.9,us,2020-03-11,Visible (cellular),0,Amazon
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Amazon
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Amazon
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Amazon
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Amazon
,,,2020-03-18,Visible (cellular),1,Amazon
,,,2020-03-18,Visible (cellular),1,Amazon
,,,2020-03-19,Visible (cellular),1,Amazon
,,,2020-03-19,Visible (cellular),1,Amazon
42.7,-85.5,us,2020-03-08,Visible (cellular),1,Amazon
42.9,-85.5,us,2020-03-09,Visible (cellular),1,Amazon
,,,2020-03-16,Visible (cellular),0,Amazon
,,,2020-03-16,Visible (cellular),1,Amazon
39.2,-76.9,us,2020-03-11,Visible (cellular),0,Amazon
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Amazon
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Amazon
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Amazon
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Amazon
,,,2020-03-21,Visible (cellular),0,Amazon
,,,2020-03-23,Visible (cellular),1,Amazon
,,,2020-03-23,Visible (cellular),1,Amazon
,,,2020-03-23,Visible (cellular),0,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Amazon
,,,2020-03-21,Visible (cellular),0,Amazon
,,,2020-03-23,Visible (cellular),1,Amazon
,,,2020-03-23,Visible (cellular),1,Amazon
,,,2020-03-23,Visible (cellular),0,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Amazon
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Amazon
28.6,-81.4,us,2020-04-04,Visible (cellular),0,Amazon
,,,2020-04-02,Visible (cellular),1,Amazon
,,,2020-04-02,Visible (cellular),1,Amazon
,,,2020-04-05,Visible (cellular),1,Amazon
,,,2020-04-05,Visible (cellular),1,Amazon
,,,2020-02-27,Visible (cellular),1,Netflix
38.9,-104.8,us,2020-02-25,Visible (cellular),1,Netflix
,,,2020-02-25,Visible (cellular),1,Netflix
35.1,-120.6,us,2020-02-23,Visible (cellular),1,Netflix
35.1,-120.6,us,2020-02-23,Visible (cellular),1,Netflix
,,,2020-02-25,Visible (cellular),1,Netflix
,,,2020-02-25,Visible (cellular),1,Netflix
,,,2020-02-25,Visible (cellular),1,Netflix
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Netflix
34.6,-99.3,us,2020-02-25,Visible (cellular),1,Netflix
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Netflix
37.4,-122.0,us,2020-02-25,Visible (cellular),1,Netflix
37.4,-122.0,us,2020-02-25,Visible (cellular),0,Netflix
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Netflix
38.8,-94.8,us,2020-02-25,Visible (cellular),1,Netflix
48.1,-96.2,us,2020-02-29,Visible (cellular),1,Netflix
48.1,-96.2,us,2020-02-29,Visible (cellular),1,Netflix
35.9,-78.9,us,2020-02-29,Visible (cellular),0,Netflix
,,,2020-03-01,Visible (cellular),1,Netflix
,,,2020-03-01,Visible (cellular),1,Netflix
,,,2020-03-01,Visible (cellular),1,Netflix
,,,2020-02-29,Visible (cellular),1,Netflix
,,,2020-03-04,Visible (cellular),0,Netflix
35.8,-78.5,us,2020-03-03,Visible (cellular),1,Netflix
35.8,-78.5,us,2020-03-03,Visible (cellular),1,Netflix
35.8,-78.5,us,2020-03-03,Visible (cellular),0,Netflix
,,,2020-03-17,Visible (cellular),1,Netflix
,,,2020-03-18,Visible (cellular),1,Netflix
,,,2020-03-18,Visible (cellular),0,Netflix
,,,2020-03-18,Visible (cellular),1,Netflix
,,,2020-03-18,Visible (cellular),1,Netflix
,,,2020-03-07,Visible (cellular),0,Netflix
,,,2020-03-07,Visible (cellular),1,Netflix
,,,2020-03-07,Visible (cellular),1,Netflix
,,,2020-03-16,Visible (cellular),1,Netflix
,,,2020-03-16,Visible (cellular),1,Netflix
39.2,-76.9,us,2020-03-11,Visible (cellular),0,Netflix
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Netflix
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Netflix
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Netflix
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Netflix
,,,2020-03-17,Visible (cellular),1,Netflix
,,,2020-03-18,Visible (cellular),1,Netflix
,,,2020-03-18,Visible (cellular),0,Netflix
,,,2020-03-19,Visible (cellular),0,Netflix
,,,2020-03-19,Visible (cellular),1,Netflix
,,,2020-03-18,Visible (cellular),1,Netflix
,,,2020-03-18,Visible (cellular),1,Netflix
,,,2020-03-07,Visible (cellular),0,Netflix
,,,2020-03-07,Visible (cellular),1,Netflix
,,,2020-03-07,Visible (cellular),1,Netflix
,,,2020-03-16,Visible (cellular),1,Netflix
,,,2020-03-16,Visible (cellular),1,Netflix
39.2,-76.9,us,2020-03-11,Visible (cellular),0,Netflix
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Netflix
40.8,-74.1,us,2020-03-13,Visible (cellular),1,Netflix
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Netflix
36.3,-82.5,us,2020-03-08,Visible (cellular),1,Netflix
,,,2020-03-21,Visible (cellular),0,Netflix
,,,2020-03-21,Visible (cellular),1,Netflix
,,,2020-03-23,Visible (cellular),1,Netflix
,,,2020-03-23,Visible (cellular),1,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Netflix
,,,2020-03-21,Visible (cellular),0,Netflix
,,,2020-03-21,Visible (cellular),1,Netflix
,,,2020-03-23,Visible (cellular),1,Netflix
,,,2020-03-23,Visible (cellular),1,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),1,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Netflix
31.2,-83.5,us,2020-03-22,Visible (cellular),0,Netflix
28.6,-81.4,us,2020-04-04,Visible (cellular),0,Netflix
42.8,-84.5,us,2020-04-01,Visible (cellular),1,Netflix
42.8,-84.5,us,2020-04-01,Visible (cellular),1,Netflix
