latitude,longitude,country_code,time_stamp,diff,app_name,carrier_name
,,,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
42.2,-71.3,us,2018-01-19,0,Skype_,verizon
40.5,-80.0,us,2018-01-19,0,Skype_,verizon
32.9,-117.0,us,2018-01-19,1,Netflix_Sep22,verizon
34.0,-81.0,us,2018-01-19,1,Netflix_Sep22,verizon
32.9,-117.0,us,2018-01-19,1,Netflix_Sep22,verizon
39.6,-105.0,us,2018-01-19,0,Netflix_Sep22,verizon
37.8,-87.1,us,2018-01-19,0,Netflix_Sep22,verizon
30.4,-97.7,us,2018-01-19,1,Netflix_Sep22,verizon
30.4,-97.7,us,2018-01-19,1,Netflix_Sep22,verizon
28.6,-81.2,us,2018-01-19,0,Netflix_Sep22,verizon
28.6,-81.2,us,2018-01-19,0,Netflix_Sep22,verizon
27.0,-82.1,us,2018-01-19,0,Netflix_Sep22,verizon
41.1,-85.2,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
38.8,-120.9,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
42.4,-71.1,us,2018-01-19,1,Netflix_Sep22,verizon
47.3,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
47.3,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Skype_,verizon
39.2,-77.2,us,2018-01-19,0,Skype_,verizon
32.9,-117.0,us,2018-01-19,1,Netflix_Sep22,verizon
32.9,-117.0,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-19,0,Youtube_,verizon
38.9,-77.0,us,2018-01-19,0,Youtube_,verizon
41.1,-85.2,us,2018-01-19,1,Netflix_Sep22,verizon
42.4,-71.1,us,2018-01-19,1,Netflix_Sep22,verizon
33.0,-96.7,us,2018-01-19,1,Netflix_Sep22,verizon
42.8,-73.8,us,2018-01-19,0,Youtube_,verizon
32.3,-111.0,us,2018-01-19,1,Netflix_Sep22,verizon
47.3,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
47.3,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
42.8,-73.8,us,2018-01-19,0,Youtube_,verizon
33.7,-117.9,us,2018-01-19,1,Netflix_Sep22,verizon
33.7,-117.9,us,2018-01-19,1,Netflix_Sep22,verizon
34.0,-81.0,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Youtube_,verizon
38.9,-77.0,us,2018-01-19,0,Youtube_,verizon
30.3,-81.5,us,2018-01-19,0,Netflix_Sep22,verizon
33.7,-117.9,us,2018-01-19,0,Netflix_Sep22,verizon
33.7,-117.9,us,2018-01-19,0,Netflix_Sep22,verizon
32.3,-111.0,us,2018-01-19,1,Netflix_Sep22,verizon
40.9,-73.9,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
28.4,-99.8,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
42.3,-71.3,us,2018-01-19,1,Netflix_Sep22,verizon
38.8,-77.2,us,2018-01-19,0,Youtube_,verizon
38.9,-77.0,us,2018-01-19,0,Youtube_,verizon
38.9,-77.0,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
42.3,-71.3,us,2018-01-19,1,Netflix_Sep22,verizon
39.6,-104.9,us,2018-01-19,1,Netflix_Sep22,verizon
40.3,-74.3,us,2018-01-19,0,Skype_,verizon
34.4,-77.9,us,2018-01-19,0,Netflix_Sep22,verizon
39.6,-104.9,us,2018-01-19,0,Netflix_Sep22,verizon
32.3,-111.0,us,2018-01-19,0,Netflix_Sep22,verizon
40.1,-75.3,us,2018-01-19,0,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-19,0,Youtube_,verizon
33.8,-84.2,us,2018-01-19,0,Netflix_Sep22,verizon
32.3,-95.2,us,2018-01-19,0,Netflix_Sep22,verizon
32.3,-95.2,us,2018-01-19,0,Netflix_Sep22,verizon
38.2,-85.3,us,2018-01-19,0,Netflix_Sep22,verizon
38.2,-85.3,us,2018-01-19,0,Netflix_Sep22,verizon
32.3,-111.0,us,2018-01-19,0,Netflix_Sep22,verizon
34.0,-81.0,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
42.3,-83.2,ca,2018-01-19,1,Netflix_Sep22,verizon
38.6,-77.3,us,2018-01-19,0,Skype_,verizon
38.6,-77.3,us,2018-01-19,0,Skype_,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
40.1,-75.3,us,2018-01-19,0,Youtube_,verizon
32.3,-95.2,us,2018-01-19,0,Netflix_Sep22,verizon
32.3,-95.2,us,2018-01-19,0,Netflix_Sep22,verizon
37.8,-122.0,us,2018-01-19,1,Netflix_Sep22,verizon
33.4,-112.1,us,2018-01-19,0,Netflix_Sep22,verizon
33.4,-112.1,us,2018-01-19,0,Netflix_Sep22,verizon
28.4,-81.5,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
38.6,-77.3,us,2018-01-19,0,Youtube_,verizon
38.6,-77.3,us,2018-01-19,0,Youtube_,verizon
42.3,-83.2,ca,2018-01-19,1,Netflix_Sep22,verizon
28.4,-81.5,us,2018-01-19,1,Netflix_Sep22,verizon
35.3,-120.7,us,2018-01-19,0,Netflix_Sep22,verizon
37.8,-122.0,us,2018-01-19,1,Netflix_Sep22,verizon
32.9,-117.0,us,2018-01-19,0,Netflix_Sep22,verizon
32.9,-117.0,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
35.3,-120.7,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
42.0,-93.7,us,2018-01-19,0,Netflix_Sep22,verizon
42.4,-71.1,us,2018-01-19,0,Netflix_Sep22,verizon
30.4,-97.8,us,2018-01-19,1,Netflix_Sep22,verizon
38.4,-121.4,us,2018-01-19,1,Netflix_Sep22,verizon
40.6,-74.4,us,2018-01-19,0,Youtube_,verizon
42.3,-83.2,ca,2018-01-19,0,Netflix_Sep22,verizon
41.7,-111.8,us,2018-01-19,0,Netflix_Sep22,verizon
41.7,-111.8,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-19,0,Netflix_Sep22,verizon
42.5,-88.0,us,2018-01-19,1,Netflix_Sep22,verizon
38.6,-77.3,us,2018-01-19,0,Skype_,verizon
38.6,-77.3,us,2018-01-19,0,Skype_,verizon
40.8,-73.9,us,2018-01-19,1,Netflix_Sep22,verizon
40.7,-80.1,us,2018-01-19,0,Netflix_Sep22,verizon
40.7,-80.1,us,2018-01-19,0,Netflix_Sep22,verizon
33.4,-111.6,us,2018-01-19,0,Netflix_Sep22,verizon
40.1,-75.3,us,2018-01-19,0,Youtube_,verizon
40.4,-79.8,us,2018-01-19,0,Skype_,verizon
47.3,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
47.3,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
38.9,-121.3,us,2018-01-19,1,Netflix_Sep22,verizon
38.9,-121.3,us,2018-01-19,1,Netflix_Sep22,verizon
42.5,-88.0,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
38.6,-77.3,us,2018-01-19,0,Youtube_,verizon
38.6,-77.3,us,2018-01-19,0,Youtube_,verizon
40.8,-73.9,us,2018-01-19,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
40.4,-79.8,us,2018-01-19,0,Youtube_,verizon
33.4,-112.1,us,2018-01-19,1,Netflix_Sep22,verizon
33.4,-112.1,us,2018-01-19,1,Netflix_Sep22,verizon
42.2,-85.5,us,2018-01-19,0,Netflix_Sep22,verizon
38.9,-121.3,us,2018-01-19,0,Netflix_Sep22,verizon
38.9,-121.3,us,2018-01-19,0,Netflix_Sep22,verizon
33.4,-111.6,us,2018-01-19,0,Netflix_Sep22,verizon
44.2,-94.0,us,2018-01-19,1,Netflix_Sep22,verizon
42.0,-93.6,us,2018-01-19,1,Netflix_Sep22,verizon
42.0,-93.6,us,2018-01-19,1,Netflix_Sep22,verizon
37.1,-76.4,us,2018-01-19,0,Skype_,verizon
41.9,-71.4,us,2018-01-19,0,Netflix_Sep22,verizon
32.9,-117.0,us,2018-01-19,0,Netflix_Sep22,verizon
32.9,-117.0,us,2018-01-19,0,Netflix_Sep22,verizon
33.6,-117.7,us,2018-01-19,1,Netflix_Sep22,verizon
37.1,-76.4,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
42.3,-71.0,us,2018-01-19,0,Netflix_Sep22,verizon
42.3,-71.0,us,2018-01-19,0,Netflix_Sep22,verizon
30.4,-97.8,us,2018-01-19,0,Netflix_Sep22,verizon
41.9,-71.4,us,2018-01-19,0,Netflix_Sep22,verizon
44.2,-94.0,us,2018-01-19,0,Netflix_Sep22,verizon
32.2,-95.8,us,2018-01-19,1,Netflix_Sep22,verizon
32.2,-95.8,us,2018-01-19,1,Netflix_Sep22,verizon
42.0,-93.6,us,2018-01-19,1,Netflix_Sep22,verizon
42.0,-93.6,us,2018-01-19,1,Netflix_Sep22,verizon
33.6,-117.7,us,2018-01-19,1,Netflix_Sep22,verizon
33.7,-117.8,us,2018-01-19,0,Netflix_Sep22,verizon
42.3,-71.0,us,2018-01-19,1,Netflix_Sep22,verizon
42.3,-71.0,us,2018-01-19,1,Netflix_Sep22,verizon
34.0,-84.4,us,2018-01-19,1,Netflix_Sep22,verizon
40.0,-75.3,us,2018-01-19,0,Youtube_,verizon
44.5,-88.1,us,2018-01-19,1,Netflix_Sep22,verizon
33.7,-117.8,us,2018-01-19,0,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-19,0,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-19,0,Netflix_Sep22,verizon
44.5,-88.1,us,2018-01-19,0,Netflix_Sep22,verizon
33.8,-84.4,us,2018-01-19,1,Netflix_Sep22,verizon
33.8,-84.4,us,2018-01-19,1,Netflix_Sep22,verizon
39.3,-84.3,us,2018-01-19,1,Netflix_Sep22,verizon
39.5,-84.7,us,2018-01-19,0,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-19,0,Netflix_Sep22,verizon
37.4,-122.1,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
33.8,-84.4,us,2018-01-19,1,Netflix_Sep22,verizon
33.8,-84.4,us,2018-01-19,1,Netflix_Sep22,verizon
39.3,-84.3,us,2018-01-19,1,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-19,0,Netflix_Sep22,verizon
37.8,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
35.7,-79.6,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
40.2,-75.2,us,2018-01-19,0,Skype_,verizon
,,,2018-01-19,0,Youtube_,verizon
44.3,-88.4,us,2018-01-19,0,Netflix_Sep22,verizon
37.8,-122.4,us,2018-01-19,1,Netflix_Sep22,verizon
40.2,-75.2,us,2018-01-19,0,Youtube_,verizon
46.1,-111.6,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
41.3,-96.1,us,2018-01-19,1,Netflix_Sep22,verizon
41.3,-96.1,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
46.1,-111.6,us,2018-01-19,0,Netflix_Sep22,verizon
39.0,-77.4,us,2018-01-19,0,Youtube_,verizon
38.9,-77.0,us,2018-01-19,1,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-19,1,Netflix_Sep22,verizon
39.0,-77.4,us,2018-01-19,0,Youtube_,verizon
42.3,-77.7,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
40.8,-73.8,us,2018-01-19,1,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-19,1,Netflix_Sep22,verizon
38.9,-77.0,us,2018-01-19,1,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-19,0,Netflix_Sep22,verizon
39.1,-76.8,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
38.9,-77.1,us,2018-01-19,0,Skype_,verizon
39.2,-76.9,us,2018-01-19,0,Skype_,verizon
28.1,-82.4,us,2018-01-19,0,Skype_,verizon
28.1,-82.4,us,2018-01-19,0,Skype_,verizon
39.1,-76.8,us,2018-01-19,0,Youtube_,verizon
38.9,-77.1,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
39.2,-76.9,us,2018-01-19,0,Youtube_,verizon
39.3,-84.4,us,2018-01-19,1,Netflix_Sep22,verizon
40.8,-74.1,us,2018-01-19,0,Youtube_,verizon
33.5,-82.1,us,2018-01-19,0,Netflix_Sep22,verizon
40.8,-73.8,us,2018-01-19,0,Netflix_Sep22,verizon
32.7,-115.5,us,2018-01-19,0,Youtube_,verizon
39.3,-84.4,us,2018-01-19,0,Netflix_Sep22,verizon
30.3,-95.5,us,2018-01-19,0,Netflix_Sep22,verizon
39.5,-87.3,us,2018-01-19,1,Netflix_Sep22,verizon
37.6,-121.0,us,2018-01-19,1,Netflix_Sep22,verizon
32.7,-115.5,us,2018-01-19,0,Youtube_,verizon
47.6,-122.3,us,2018-01-19,0,Netflix_Sep22,verizon
39.5,-87.3,us,2018-01-19,1,Netflix_Sep22,verizon
37.6,-121.0,us,2018-01-19,1,Netflix_Sep22,verizon
39.0,-77.0,us,2018-01-19,0,Youtube_,verizon
43.1,-88.0,us,2018-01-19,1,Netflix_Sep22,verizon
43.1,-88.0,us,2018-01-19,1,Netflix_Sep22,verizon
33.9,-118.3,us,2018-01-19,1,Netflix_Sep22,verizon
40.5,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
40.5,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
40.7,-73.7,us,2018-01-19,0,Youtube_,verizon
40.7,-73.7,us,2018-01-19,0,Youtube_,verizon
39.2,-76.9,us,2018-01-19,0,Youtube_,verizon
43.1,-88.0,us,2018-01-19,1,Netflix_Sep22,verizon
43.1,-88.0,us,2018-01-19,1,Netflix_Sep22,verizon
41.0,-73.8,us,2018-01-19,0,Netflix_Sep22,verizon
33.9,-118.3,us,2018-01-19,0,Netflix_Sep22,verizon
35.0,-81.9,us,2018-01-19,0,Netflix_Sep22,verizon
35.0,-81.9,us,2018-01-19,0,Netflix_Sep22,verizon
40.5,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
40.5,-122.4,us,2018-01-19,0,Netflix_Sep22,verizon
42.5,-71.1,us,2018-01-19,0,Skype_,verizon
42.5,-71.1,us,2018-01-19,0,Skype_,verizon
42.5,-71.1,us,2018-01-19,0,Youtube_,verizon
42.5,-71.1,us,2018-01-19,0,Youtube_,verizon
35.5,-93.5,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
36.9,-76.2,us,2018-01-19,1,Netflix_Sep22,verizon
36.9,-76.2,us,2018-01-19,1,Netflix_Sep22,verizon
42.7,-83.2,us,2018-01-19,0,Netflix_Sep22,verizon
46.1,-111.6,us,2018-01-19,0,Netflix_Sep22,verizon
35.5,-93.5,us,2018-01-19,0,Netflix_Sep22,verizon
42.7,-83.2,us,2018-01-19,0,Netflix_Sep22,verizon
33.9,-118.3,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Youtube_,verizon
40.4,-74.2,us,2018-01-19,0,Netflix_Sep22,verizon
40.4,-74.2,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Youtube_,verizon
39.3,-77.2,us,2018-01-19,0,Youtube_,verizon
36.9,-76.2,us,2018-01-19,0,Netflix_Sep22,verizon
36.9,-76.2,us,2018-01-19,0,Netflix_Sep22,verizon
33.9,-118.3,us,2018-01-19,1,Netflix_Sep22,verizon
40.1,-75.3,us,2018-01-19,0,Skype_,verizon
40.1,-75.3,us,2018-01-19,0,Skype_,verizon
41.8,-71.4,us,2018-01-19,1,Netflix_Sep22,verizon
41.8,-71.4,us,2018-01-19,1,Netflix_Sep22,verizon
37.6,-77.5,us,2018-01-19,0,Skype_,verizon
37.6,-77.5,us,2018-01-19,0,Skype_,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
37.6,-77.5,us,2018-01-19,0,Youtube_,verizon
37.6,-77.5,us,2018-01-19,0,Youtube_,verizon
30.3,-82.1,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
40.1,-75.3,us,2018-01-19,0,Skype_,verizon
40.5,-74.3,us,2018-01-19,0,Skype_,verizon
40.5,-74.3,us,2018-01-19,0,Skype_,verizon
32.4,-93.7,us,2018-01-19,1,Netflix_Sep22,verizon
32.4,-93.7,us,2018-01-19,1,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-19,0,Netflix_Sep22,verizon
33.9,-81.1,us,2018-01-19,1,Netflix_Sep22,verizon
33.9,-81.1,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Youtube_,verizon
39.4,-94.6,us,2018-01-19,0,Netflix_Sep22,verizon
39.4,-94.6,us,2018-01-19,0,Netflix_Sep22,verizon
38.9,-77.2,us,2018-01-19,1,Netflix_Sep22,verizon
32.8,-83.6,us,2018-01-19,0,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-19,0,Youtube_,verizon
32.6,-96.3,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
39.4,-94.6,us,2018-01-19,0,Netflix_Sep22,verizon
39.4,-94.6,us,2018-01-19,0,Netflix_Sep22,verizon
40.8,-73.1,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,0,Youtube_,verizon
42.5,-83.3,us,2018-01-19,1,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
39.3,-76.7,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
38.9,-77.2,us,2018-01-19,0,Netflix_Sep22,verizon
33.6,-117.7,us,2018-01-19,0,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-19,0,Netflix_Sep22,verizon
42.7,-83.3,us,2018-01-19,0,Netflix_Sep22,verizon
42.7,-83.3,us,2018-01-19,0,Netflix_Sep22,verizon
33.9,-81.1,us,2018-01-19,1,Netflix_Sep22,verizon
40.1,-75.3,us,2018-01-19,0,Skype_,verizon
32.5,-96.3,us,2018-01-19,1,Netflix_Sep22,verizon
33.4,-111.9,us,2018-01-19,1,Netflix_Sep22,verizon
42.9,-112.4,us,2018-01-19,0,Netflix_Sep22,verizon
41.5,-81.5,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
40.7,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
35.8,-78.6,us,2018-01-19,1,Netflix_Sep22,verizon
40.0,-83.0,us,2018-01-19,1,Netflix_Sep22,verizon
38.9,-77.2,us,2018-01-19,1,Netflix_Sep22,verizon
33.9,-81.1,us,2018-01-19,1,Netflix_Sep22,verizon
38.9,-77.1,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
33.6,-117.7,us,2018-01-19,0,Netflix_Sep22,verizon
41.5,-81.5,us,2018-01-19,1,Netflix_Sep22,verizon
46.2,-119.2,us,2018-01-19,0,Netflix_Sep22,verizon
40.0,-83.0,us,2018-01-19,1,Netflix_Sep22,verizon
34.1,-118.4,us,2018-01-19,1,Netflix_Sep22,verizon
38.9,-77.1,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
46.2,-119.2,us,2018-01-19,0,Netflix_Sep22,verizon
28.0,-80.6,us,2018-01-19,1,Netflix_Sep22,verizon
28.0,-80.6,us,2018-01-19,1,Netflix_Sep22,verizon
36.0,-78.9,us,2018-01-19,1,Netflix_Sep22,verizon
33.9,-118.3,us,2018-01-19,0,Netflix_Sep22,verizon
34.1,-118.4,us,2018-01-19,1,Netflix_Sep22,verizon
36.0,-78.9,us,2018-01-19,1,Netflix_Sep22,verizon
38.8,-76.9,us,2018-01-19,0,Youtube_,verizon
38.8,-76.9,us,2018-01-19,0,Youtube_,verizon
28.0,-80.6,us,2018-01-19,0,Netflix_Sep22,verizon
28.0,-80.6,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
38.3,-86.0,us,2018-01-19,0,Netflix_Sep22,verizon
42.8,-73.7,us,2018-01-19,0,Netflix_Sep22,verizon
38.5,-90.6,us,2018-01-19,1,Netflix_Sep22,verizon
40.8,-74.0,us,2018-01-19,0,Netflix_Sep22,verizon
42.5,-71.4,us,2018-01-19,0,Netflix_Sep22,verizon
42.5,-71.4,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
38.3,-86.0,us,2018-01-19,1,Netflix_Sep22,verizon
38.5,-90.6,us,2018-01-19,1,Netflix_Sep22,verizon
41.1,-89.6,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,0,Youtube_,verizon
41.2,-96.1,us,2018-01-19,1,Netflix_Sep22,verizon
38.3,-86.0,us,2018-01-19,1,Netflix_Sep22,verizon
39.4,-76.3,us,2018-01-19,0,Youtube_,verizon
40.0,-83.0,us,2018-01-19,1,Netflix_Sep22,verizon
40.0,-83.0,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
41.2,-96.1,us,2018-01-19,1,Netflix_Sep22,verizon
38.3,-86.0,us,2018-01-19,0,Netflix_Sep22,verizon
40.5,-80.2,us,2018-01-19,0,Skype_,verizon
40.7,-73.6,us,2018-01-19,0,Skype_,verizon
40.0,-83.0,us,2018-01-19,0,Netflix_Sep22,verizon
40.0,-83.0,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
46.1,-111.6,us,2018-01-19,0,Netflix_Sep22,verizon
33.8,-84.3,us,2018-01-19,0,Netflix_Sep22,verizon
40.1,-75.5,us,2018-01-19,0,Netflix_Sep22,verizon
40.1,-75.5,us,2018-01-19,0,Netflix_Sep22,verizon
40.8,-111.8,us,2018-01-19,0,Netflix_Sep22,verizon
21.3,-157.9,us,2018-01-19,0,Netflix_Sep22,verizon
40.5,-80.2,us,2018-01-19,0,Skype_,verizon
47.7,-122.3,us,2018-01-19,0,Netflix_Sep22,verizon
33.8,-84.3,us,2018-01-19,1,Netflix_Sep22,verizon
40.5,-80.2,us,2018-01-19,0,Youtube_,verizon
40.6,-74.3,us,2018-01-19,0,Netflix_Sep22,verizon
42.8,-73.8,us,2018-01-19,0,Netflix_Sep22,verizon
32.7,-117.1,us,2018-01-19,0,Netflix_Sep22,verizon
39.3,-76.6,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
21.3,-157.9,us,2018-01-19,0,Netflix_Sep22,verizon
40.0,-85.8,us,2018-01-19,0,Netflix_Sep22,verizon
40.0,-85.8,us,2018-01-19,0,Netflix_Sep22,verizon
42.8,-73.8,us,2018-01-19,1,Netflix_Sep22,verizon
40.1,-75.5,us,2018-01-19,0,Netflix_Sep22,verizon
40.1,-75.5,us,2018-01-19,0,Netflix_Sep22,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
46.1,-111.6,us,2018-01-19,0,Netflix_Sep22,verizon
40.6,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
41.3,-73.1,us,2018-01-19,1,Netflix_Sep22,verizon
41.3,-73.1,us,2018-01-19,1,Netflix_Sep22,verizon
42.1,-71.4,us,2018-01-19,0,Skype_,verizon
41.8,-88.2,us,2018-01-19,0,Netflix_Sep22,verizon
41.7,-83.7,us,2018-01-19,1,Netflix_Sep22,verizon
41.7,-83.7,us,2018-01-19,1,Netflix_Sep22,verizon
21.3,-157.9,us,2018-01-19,1,Netflix_Sep22,verizon
40.6,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
41.3,-73.1,us,2018-01-19,1,Netflix_Sep22,verizon
41.3,-73.1,us,2018-01-19,1,Netflix_Sep22,verizon
40.7,-73.6,us,2018-01-19,0,Skype_,verizon
21.3,-157.9,us,2018-01-19,1,Netflix_Sep22,verizon
41.8,-88.2,us,2018-01-19,0,Netflix_Sep22,verizon
40.7,-73.6,us,2018-01-19,0,Youtube_,verizon
33.8,-118.2,us,2018-01-19,1,Netflix_Sep22,verizon
41.7,-83.7,us,2018-01-19,0,Netflix_Sep22,verizon
41.7,-83.7,us,2018-01-19,0,Netflix_Sep22,verizon
33.0,-117.3,us,2018-01-19,0,Netflix_Sep22,verizon
33.0,-117.3,us,2018-01-19,0,Netflix_Sep22,verizon
45.1,-93.5,us,2018-01-19,1,Netflix_Sep22,verizon
42.3,-71.5,us,2018-01-19,0,Youtube_,verizon
40.0,-75.7,us,2018-01-19,0,Netflix_Sep22,verizon
45.1,-93.5,us,2018-01-19,1,Netflix_Sep22,verizon
33.8,-118.2,us,2018-01-19,1,Netflix_Sep22,verizon
44.3,-72.6,us,2018-01-19,1,Netflix_Sep22,verizon
40.0,-75.7,us,2018-01-19,0,Netflix_Sep22,verizon
40.9,-74.7,us,2018-01-19,1,Netflix_Sep22,verizon
40.9,-74.7,us,2018-01-19,1,Netflix_Sep22,verizon
40.6,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
40.7,-73.6,us,2018-01-19,0,Skype_,verizon
40.7,-73.6,us,2018-01-19,0,Youtube_,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
40.9,-74.7,us,2018-01-19,1,Netflix_Sep22,verizon
40.9,-74.7,us,2018-01-19,1,Netflix_Sep22,verizon
,,,2018-01-19,1,Netflix_Sep22,verizon
40.6,-74.0,us,2018-01-19,1,Netflix_Sep22,verizon
33.0,-117.3,us,2018-01-19,0,Netflix_Sep22,verizon
33.0,-117.3,us,2018-01-19,0,Netflix_Sep22,verizon
44.3,-74.1,us,2018-01-19,0,Netflix_Sep22,verizon
44.3,-74.1,us,2018-01-19,0,Netflix_Sep22,verizon
39.2,-76.7,us,2018-01-19,0,Skype_,verizon
,,,2018-01-19,0,Netflix_Sep22,verizon
