latitude,longitude,country_code,time_stamp,carrier_name,diff,app_name
35.8,-78.7,us,2019-12-15,Verizon (cellular),0,Netflix
36.2,-85.5,us,2019-12-14,Verizon (cellular),0,Netflix
36.2,-85.5,us,2019-12-14,Verizon (cellular),0,Netflix
31.8,-86.0,us,2019-12-15,Verizon (cellular),0,Netflix
31.8,-86.0,us,2019-12-15,Verizon (cellular),0,Netflix
,,,2019-12-15,Verizon (cellular),0,Netflix
,,,2019-12-15,Verizon (cellular),0,Netflix
,,,2019-12-15,Verizon (cellular),0,Netflix
,,,2019-12-15,Verizon (cellular),0,Netflix
,,,2019-12-15,Verizon (cellular),0,Netflix
,,,2019-12-15,Verizon (cellular),0,Netflix
42.7,-83.5,us,2019-12-15,Verizon (cellular),0,Netflix
42.7,-83.5,us,2019-12-15,Verizon (cellular),0,Netflix
43.0,-76.8,us,2019-12-16,Verizon (cellular),0,Netflix
39.2,-87.4,us,2019-12-15,Verizon (cellular),0,Netflix
39.2,-87.4,us,2019-12-15,Verizon (cellular),0,Netflix
40.7,-74.0,us,2019-12-16,Verizon (cellular),0,Netflix
40.7,-74.0,us,2019-12-16,Verizon (cellular),0,Netflix
45.5,-122.5,us,2019-12-16,Verizon (cellular),0,Netflix
45.5,-122.5,us,2019-12-16,Verizon (cellular),0,Netflix
37.8,-122.5,us,2019-12-17,Verizon (cellular),0,Netflix
42.5,-76.5,us,2019-12-18,Verizon (cellular),0,Netflix
42.5,-76.5,us,2019-12-18,Verizon (cellular),0,Netflix
35.3,-111.3,us,2019-12-18,Verizon (cellular),0,Netflix
35.3,-111.3,us,2019-12-18,Verizon (cellular),1,Netflix
39.0,-77.4,us,2019-12-18,Verizon (cellular),0,Netflix
33.0,-118.5,us,2019-12-18,Verizon (cellular),1,Netflix
,,,2019-12-19,Verizon (cellular),1,Netflix
,,,2019-12-19,Verizon (cellular),0,Netflix
36.9,-76.2,us,2019-12-19,Verizon (cellular),0,Netflix
36.9,-76.2,us,2019-12-19,Verizon (cellular),0,Netflix
39.9,-86.0,us,2019-12-19,Verizon (cellular),1,Netflix
39.9,-86.0,us,2019-12-19,Verizon (cellular),1,Netflix
37.5,-122.0,us,2019-12-20,Verizon (cellular),0,Netflix
,,,2019-12-20,Verizon (cellular),0,Netflix
,,,2019-12-20,Verizon (cellular),0,Netflix
,,,2019-12-22,Verizon (cellular),0,Netflix
,,,2019-12-22,Verizon (cellular),0,Netflix
32.6,-92.3,us,2019-12-22,Verizon (cellular),0,Netflix
32.6,-92.3,us,2019-12-22,Verizon (cellular),0,Netflix
29.9,-95.5,us,2019-12-22,Verizon (cellular),0,Netflix
29.9,-95.5,us,2019-12-22,Verizon (cellular),0,Netflix
29.9,-95.5,us,2019-12-22,Verizon (cellular),0,Netflix
29.9,-95.5,us,2019-12-22,Verizon (cellular),0,Netflix
,,,2019-12-24,Verizon (cellular),0,Netflix
,,,2019-12-23,Verizon (cellular),0,Netflix
33.7,-117.8,us,2019-12-23,Verizon (cellular),1,Netflix
33.7,-117.8,us,2019-12-23,Verizon (cellular),0,Netflix
33.7,-117.8,us,2019-12-23,Verizon (cellular),0,Netflix
33.7,-117.8,us,2019-12-23,Verizon (cellular),0,Netflix
33.7,-117.8,us,2019-12-23,Verizon (cellular),0,Netflix
33.7,-117.8,us,2019-12-23,Verizon (cellular),0,Netflix
,,,2019-12-24,Verizon (cellular),0,Netflix
,,,2019-12-24,Verizon (cellular),0,Netflix
34.1,-118.2,us,2019-12-24,Verizon (cellular),0,Netflix
34.1,-118.2,us,2019-12-24,Verizon (cellular),1,Netflix
42.3,-71.0,us,2019-12-24,Verizon (cellular),0,Netflix
42.3,-71.0,us,2019-12-24,Verizon (cellular),0,Netflix
,,,2019-12-24,Verizon (cellular),0,Netflix
,,,2019-12-24,Verizon (cellular),0,Netflix
,,,2019-12-26,Verizon (cellular),0,Netflix
,,,2019-12-25,Verizon (cellular),0,Netflix
,,,2019-12-25,Verizon (cellular),0,Netflix
,,,2019-12-25,Verizon (cellular),0,Netflix
,,,2019-12-25,Verizon (cellular),1,Netflix
,,,2019-12-25,Verizon (cellular),1,Netflix
35.4,-118.9,us,2019-12-25,Verizon (cellular),0,Netflix
35.4,-118.9,us,2019-12-25,Verizon (cellular),0,Netflix
35.4,-118.9,us,2019-12-25,Verizon (cellular),0,Netflix
35.4,-118.9,us,2019-12-25,Verizon (cellular),0,Netflix
37.8,-122.4,us,2019-12-25,Verizon (cellular),1,Netflix
37.8,-122.4,us,2019-12-25,Verizon (cellular),1,Netflix
35.6,-78.1,us,2019-12-27,Verizon (cellular),0,Netflix
35.6,-78.1,us,2019-12-27,Verizon (cellular),0,Netflix
39.5,-88.2,us,2019-12-27,Verizon (cellular),0,Netflix
39.5,-88.2,us,2019-12-27,Verizon (cellular),0,Netflix
41.9,-88.3,us,2019-12-27,Verizon (cellular),0,Netflix
41.9,-88.3,us,2019-12-27,Verizon (cellular),0,Netflix
35.6,-117.8,us,2019-12-27,Verizon (cellular),0,Netflix
35.6,-117.8,us,2019-12-27,Verizon (cellular),0,Netflix
35.6,-117.8,us,2019-12-27,Verizon (cellular),0,Netflix
44.5,-73.2,us,2019-12-27,Verizon (cellular),1,Netflix
44.5,-73.2,us,2019-12-27,Verizon (cellular),0,Netflix
39.5,-94.3,us,2019-12-28,Verizon (cellular),0,Netflix
39.5,-94.3,us,2019-12-28,Verizon (cellular),0,Netflix
,,,2019-12-28,Verizon (cellular),0,Netflix
35.8,-86.4,us,2019-12-28,Verizon (cellular),0,Netflix
35.8,-86.4,us,2019-12-28,Verizon (cellular),0,Netflix
38.7,-121.3,us,2019-12-28,Verizon (cellular),1,Netflix
42.6,-95.2,us,2019-12-29,Verizon (cellular),0,Netflix
42.6,-95.2,us,2019-12-29,Verizon (cellular),0,Netflix
42.6,-95.2,us,2019-12-29,Verizon (cellular),0,Netflix
46.0,-123.9,us,2019-12-29,Verizon (cellular),0,Netflix
43.1,-87.9,us,2019-12-30,Verizon (cellular),0,Netflix
,,,2019-12-30,Verizon (cellular),0,Netflix
,,,2019-12-30,Verizon (cellular),0,Netflix
33.2,-96.8,us,2020-01-01,Verizon (cellular),0,Netflix
33.2,-96.8,us,2020-01-01,Verizon (cellular),0,Netflix
28.8,-81.6,us,2019-12-31,Verizon (cellular),0,Netflix
,,,2020-01-01,Verizon (cellular),0,Netflix
38.9,-77.2,us,2020-01-01,Verizon (cellular),0,Netflix
38.9,-77.2,us,2020-01-01,Verizon (cellular),0,Netflix
32.5,-84.8,us,2020-01-01,Verizon (cellular),1,Netflix
32.5,-84.8,us,2020-01-01,Verizon (cellular),1,Netflix
39.0,-95.7,us,2020-01-01,Verizon (cellular),0,Netflix
39.0,-95.7,us,2020-01-01,Verizon (cellular),0,Netflix
48.0,-122.4,us,2020-01-02,Verizon (cellular),0,Netflix
48.0,-122.4,us,2020-01-02,Verizon (cellular),0,Netflix
,,,2020-01-02,Verizon (cellular),0,Netflix
,,,2020-01-02,Verizon (cellular),0,Netflix
40.2,-111.6,us,2020-01-02,Verizon (cellular),1,Netflix
40.2,-111.6,us,2020-01-02,Verizon (cellular),1,Netflix
33.6,-81.1,us,2020-01-03,Verizon (cellular),0,Netflix
33.7,-117.9,us,2020-01-02,Verizon (cellular),0,Netflix
40.8,-73.4,us,2020-01-03,Verizon (cellular),1,Netflix
,,,2020-01-03,Verizon (cellular),1,Netflix
37.2,-121.9,us,2020-01-03,Verizon (cellular),1,Netflix
40.4,-79.7,us,2020-01-04,Verizon (cellular),0,Netflix
40.4,-79.7,us,2020-01-04,Verizon (cellular),0,Netflix
30.4,-97.6,us,2020-01-04,Verizon (cellular),0,Netflix
30.4,-97.6,us,2020-01-04,Verizon (cellular),0,Netflix
30.4,-97.6,us,2020-01-04,Verizon (cellular),0,Netflix
40.9,-73.4,us,2020-01-04,Verizon (cellular),0,Netflix
40.9,-73.4,us,2020-01-04,Verizon (cellular),0,Netflix
45.7,-111.0,us,2020-01-05,Verizon (cellular),0,Netflix
45.7,-111.0,us,2020-01-05,Verizon (cellular),0,Netflix
42.8,-84.5,us,2020-01-04,Verizon (cellular),0,Netflix
42.8,-84.5,us,2020-01-04,Verizon (cellular),0,Netflix
30.6,-87.4,us,2020-01-05,Verizon (cellular),1,Netflix
30.2,-98.0,us,2020-01-05,Verizon (cellular),0,Netflix
,,,2020-01-05,Verizon (cellular),0,Netflix
,,,2020-01-05,Verizon (cellular),0,Netflix
33.7,-117.8,us,2020-01-05,Verizon (cellular),0,Netflix
33.7,-117.8,us,2020-01-05,Verizon (cellular),0,Netflix
,,,2020-01-05,Verizon (cellular),0,Netflix
,,,2020-01-05,Verizon (cellular),0,Netflix
,,,2020-01-05,Verizon (cellular),0,Netflix
,,,2020-01-05,Verizon (cellular),0,Netflix
43.5,-85.5,us,2020-01-05,Verizon (cellular),1,Netflix
43.5,-85.5,us,2020-01-05,Verizon (cellular),1,Netflix
,,,2020-01-06,Verizon (cellular),0,Netflix
,,,2020-01-06,Verizon (cellular),0,Netflix
,,,2020-01-06,Verizon (cellular),1,Netflix
,,,2020-01-06,Verizon (cellular),1,Netflix
,,,2020-01-06,Verizon (cellular),0,Netflix
,,,2020-01-07,Verizon (cellular),0,Netflix
35.8,-78.8,us,2020-01-07,Verizon (cellular),0,Netflix
35.8,-78.8,us,2020-01-07,Verizon (cellular),0,Netflix
39.0,-77.4,us,2020-01-07,Verizon (cellular),0,Netflix
39.0,-77.4,us,2020-01-07,Verizon (cellular),0,Netflix
34.8,-82.3,us,2020-01-07,Verizon (cellular),0,Netflix
37.2,-78.3,us,2020-01-08,Verizon (cellular),0,Netflix
37.2,-78.3,us,2020-01-08,Verizon (cellular),1,Netflix
37.2,-78.3,us,2020-01-08,Verizon (cellular),1,Netflix
,,,2020-01-09,Verizon (cellular),1,Netflix
37.5,-122.3,us,2020-01-09,Verizon (cellular),0,Netflix
37.5,-122.3,us,2020-01-09,Verizon (cellular),0,Netflix
33.4,-112.6,us,2020-01-08,Verizon (cellular),0,Netflix
33.4,-112.6,us,2020-01-08,Verizon (cellular),0,Netflix
,,,2020-01-10,Verizon (cellular),0,Netflix
,,,2020-01-10,Verizon (cellular),0,Netflix
43.1,-89.4,us,2020-01-09,Verizon (cellular),0,Netflix
43.1,-89.4,us,2020-01-09,Verizon (cellular),0,Netflix
,,,2020-01-10,Verizon (cellular),0,Netflix
39.5,-94.3,us,2020-01-11,Verizon (cellular),0,Netflix
30.6,-87.4,us,2020-01-11,Verizon (cellular),0,Netflix
,,,2020-01-12,Verizon (cellular),0,Netflix
,,,2020-01-12,Verizon (cellular),0,Netflix
29.5,-98.8,us,2020-01-12,Verizon (cellular),1,Netflix
29.5,-98.8,us,2020-01-12,Verizon (cellular),1,Netflix
39.5,-94.3,us,2020-01-14,Verizon (cellular),0,Netflix
39.5,-94.3,us,2020-01-14,Verizon (cellular),0,Netflix
,,,2020-01-14,Verizon (cellular),0,Netflix
41.6,-87.6,us,2020-01-14,Verizon (cellular),0,Netflix
,,,2020-01-15,Verizon (cellular),1,Netflix
,,,2020-01-15,Verizon (cellular),0,Netflix
,,,2020-01-15,Verizon (cellular),0,Netflix
42.8,-86.0,us,2020-01-14,Verizon (cellular),0,Netflix
42.8,-86.0,us,2020-01-15,Verizon (cellular),0,Netflix
42.8,-86.0,us,2020-01-15,Verizon (cellular),0,Netflix
42.3,-72.6,us,2020-01-15,Verizon (cellular),0,Netflix
42.3,-72.6,us,2020-01-15,Verizon (cellular),0,Netflix
,,,2020-01-16,Verizon (cellular),0,Netflix
,,,2020-01-17,Verizon (cellular),0,Netflix
,,,2020-01-19,Verizon (cellular),0,Netflix
40.6,-74.0,us,2020-01-20,Verizon (cellular),1,Netflix
39.1,-76.8,us,2020-01-19,Verizon (cellular),0,Netflix
39.1,-76.8,us,2020-01-19,Verizon (cellular),0,Netflix
35.4,-82.5,us,2020-01-21,Verizon (cellular),0,Netflix
35.4,-82.5,us,2020-01-21,Verizon (cellular),0,Netflix
42.7,-84.5,us,2020-01-20,Verizon (cellular),0,Netflix
42.7,-84.5,us,2020-01-20,Verizon (cellular),0,Netflix
,,,2020-01-21,Verizon (cellular),0,Netflix
,,,2020-01-21,Verizon (cellular),0,Netflix
39.6,-104.9,us,2020-01-21,Verizon (cellular),0,Netflix
37.7,-122.5,us,2020-01-23,Verizon (cellular),0,Netflix
39.4,-104.8,us,2020-01-23,Verizon (cellular),1,Netflix
39.4,-104.8,us,2020-01-23,Verizon (cellular),1,Netflix
43.5,-96.8,us,2020-01-24,Verizon (cellular),1,Netflix
33.9,-118.3,us,2020-01-23,Verizon (cellular),0,Netflix
33.9,-118.3,us,2020-01-23,Verizon (cellular),0,Netflix
39.1,-86.5,us,2020-01-25,Verizon (cellular),1,Netflix
39.1,-86.5,us,2020-01-25,Verizon (cellular),1,Netflix
34.1,-118.4,us,2020-01-24,Verizon (cellular),0,Netflix
34.1,-118.4,us,2020-01-24,Verizon (cellular),0,Netflix
,,,2020-01-24,Verizon (cellular),0,Netflix
,,,2020-01-25,Verizon (cellular),0,Netflix
,,,2020-01-24,Verizon (cellular),0,Netflix
,,,2020-01-26,Verizon (cellular),0,Netflix
,,,2020-01-26,Verizon (cellular),1,Netflix
,,,2020-01-26,Verizon (cellular),1,Netflix
,,,2020-01-26,Verizon (cellular),0,Netflix
,,,2020-01-26,Verizon (cellular),1,Netflix
45.0,-69.0,us,2020-01-26,Verizon (cellular),0,Netflix
,,,2020-01-27,Verizon (cellular),1,Netflix
,,,2020-01-27,Verizon (cellular),1,Netflix
38.9,-77.2,us,2020-01-27,Verizon (cellular),0,Netflix
,,,2020-01-28,Verizon (cellular),0,Netflix
,,,2020-01-28,Verizon (cellular),0,Netflix
39.0,-77.4,us,2020-01-28,Verizon (cellular),0,Netflix
47.7,-122.3,us,2020-01-30,Verizon (cellular),0,Netflix
47.7,-122.3,us,2020-01-30,Verizon (cellular),0,Netflix
,,,2020-01-30,Verizon (cellular),0,Netflix
,,,2020-01-30,Verizon (cellular),0,Netflix
45.0,-93.2,us,2020-01-31,Verizon (cellular),1,Netflix
45.0,-93.2,us,2020-01-31,Verizon (cellular),1,Netflix
44.1,-93.3,us,2020-01-31,Verizon (cellular),0,Netflix
44.1,-93.3,us,2020-01-31,Verizon (cellular),0,Netflix
,,,2020-02-02,Verizon (cellular),0,Netflix
,,,2020-02-02,Verizon (cellular),0,Netflix
,,,2020-02-02,Verizon (cellular),0,Netflix
41.1,-73.9,us,2020-02-02,Verizon (cellular),0,Netflix
41.1,-73.9,us,2020-02-02,Verizon (cellular),0,Netflix
35.8,-78.8,us,2020-02-01,Verizon (cellular),0,Netflix
35.8,-78.8,us,2020-02-01,Verizon (cellular),0,Netflix
,,,2020-02-01,Verizon (cellular),0,Netflix
,,,2020-02-04,Verizon (cellular),0,Netflix
,,,2020-02-04,Verizon (cellular),0,Netflix
47.5,-111.3,us,2020-02-03,Verizon (cellular),1,Netflix
46.9,-114.0,us,2020-02-03,Verizon (cellular),0,Netflix
46.9,-114.0,us,2020-02-03,Verizon (cellular),0,Netflix
46.9,-114.0,us,2020-02-03,Verizon (cellular),0,Netflix
46.9,-114.0,us,2020-02-03,Verizon (cellular),0,Netflix
,,,2020-02-04,Verizon (cellular),0,Netflix
41.1,-81.4,us,2020-02-05,Verizon (cellular),0,Netflix
41.1,-81.4,us,2020-02-05,Verizon (cellular),0,Netflix
47.4,-122.2,us,2020-02-04,Verizon (cellular),0,Netflix
47.4,-122.2,us,2020-02-04,Verizon (cellular),0,Netflix
40.0,-86.0,us,2020-02-05,Verizon (cellular),0,Netflix
40.0,-86.0,us,2020-02-05,Verizon (cellular),0,Netflix
37.8,-122.4,us,2020-02-05,Verizon (cellular),0,Netflix
,,,2020-02-06,Verizon (cellular),0,Netflix
34.0,-84.6,us,2020-02-07,Verizon (cellular),1,Netflix
34.0,-84.6,us,2020-02-07,Verizon (cellular),1,Netflix
42.9,-88.0,us,2020-02-07,Verizon (cellular),0,Netflix
25.7,-80.4,us,2020-02-07,Verizon (cellular),1,Netflix
25.7,-80.4,us,2020-02-07,Verizon (cellular),1,Netflix
25.7,-80.4,us,2020-02-07,Verizon (cellular),0,Netflix
25.7,-80.4,us,2020-02-07,Verizon (cellular),0,Netflix
,,,2020-02-07,Verizon (cellular),0,Netflix
,,,2020-02-07,Verizon (cellular),0,Netflix
32.9,-97.0,us,2020-02-07,Verizon (cellular),0,Netflix
32.9,-97.0,us,2020-02-07,Verizon (cellular),0,Netflix
,,,2020-02-07,Verizon (cellular),0,Netflix
,,,2020-02-07,Verizon (cellular),0,Netflix
,,,2020-02-07,Verizon (cellular),1,Netflix
33.0,-80.2,us,2020-02-08,Verizon (cellular),0,Netflix
33.0,-80.2,us,2020-02-08,Verizon (cellular),0,Netflix
42.0,-87.9,us,2020-02-07,Verizon (cellular),1,Netflix
42.0,-87.9,us,2020-02-07,Verizon (cellular),1,Netflix
,,,2020-02-09,Verizon (cellular),0,Netflix
29.8,-95.7,us,2020-02-08,Verizon (cellular),1,Netflix
29.8,-95.7,us,2020-02-08,Verizon (cellular),1,Netflix
44.2,-94.0,us,2020-02-08,Verizon (cellular),1,Netflix
44.2,-94.0,us,2020-02-08,Verizon (cellular),1,Netflix
41.6,-85.8,us,2020-02-09,Verizon (cellular),1,Netflix
41.6,-85.8,us,2020-02-09,Verizon (cellular),1,Netflix
25.7,-80.4,us,2020-02-09,Verizon (cellular),1,Netflix
,,,2020-02-09,Verizon (cellular),0,Netflix
,,,2020-02-09,Verizon (cellular),1,Netflix
,,,2020-02-09,Verizon (cellular),0,Netflix
,,,2020-02-09,Verizon (cellular),0,Netflix
41.0,-74.1,us,2020-02-09,Verizon (cellular),0,Netflix
30.5,-87.2,us,2020-02-10,Verizon (cellular),1,Netflix
30.5,-87.2,us,2020-02-10,Verizon (cellular),1,Netflix
39.3,-94.8,us,2020-02-11,Verizon (cellular),0,Netflix
39.3,-94.8,us,2020-02-11,Verizon (cellular),0,Netflix
,,,2020-02-12,Verizon (cellular),0,Netflix
40.9,-73.9,us,2020-02-11,Verizon (cellular),0,Netflix
,,,2020-02-11,Verizon (cellular),0,Netflix
34.1,-117.8,us,2020-02-11,Verizon (cellular),0,Netflix
,,,2020-02-12,Verizon (cellular),0,Netflix
26.0,-80.3,us,2020-02-12,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-12,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-12,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-12,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-12,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-12,Verizon (cellular),0,Netflix
,,,2020-02-14,Verizon (cellular),1,Netflix
,,,2020-02-14,Verizon (cellular),1,Netflix
,,,2020-02-14,Verizon (cellular),0,Netflix
26.0,-80.3,us,2020-02-13,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-13,Verizon (cellular),1,Netflix
40.7,-73.8,us,2020-02-13,Verizon (cellular),0,Netflix
40.7,-73.8,us,2020-02-13,Verizon (cellular),0,Netflix
38.9,-77.1,us,2020-02-13,Verizon (cellular),0,Netflix
38.9,-77.1,us,2020-02-13,Verizon (cellular),0,Netflix
38.7,-90.5,us,2020-02-14,Verizon (cellular),1,Netflix
38.7,-90.5,us,2020-02-14,Verizon (cellular),1,Netflix
,,,2020-02-15,Verizon (cellular),0,Netflix
,,,2020-02-15,Verizon (cellular),0,Netflix
36.8,-76.2,us,2020-02-14,Verizon (cellular),1,Netflix
,,,2020-02-14,Verizon (cellular),0,Netflix
,,,2020-02-14,Verizon (cellular),0,Netflix
,,,2020-02-14,Verizon (cellular),0,Netflix
,,,2020-02-14,Verizon (cellular),1,Netflix
39.0,-119.9,us,2020-02-14,Verizon (cellular),0,Netflix
40.5,-79.9,us,2020-02-15,Verizon (cellular),0,Netflix
40.5,-79.9,us,2020-02-15,Verizon (cellular),0,Netflix
34.0,-118.1,us,2020-02-15,Verizon (cellular),0,Netflix
34.0,-118.1,us,2020-02-15,Verizon (cellular),0,Netflix
34.0,-118.1,us,2020-02-15,Verizon (cellular),0,Netflix
34.0,-118.1,us,2020-02-15,Verizon (cellular),0,Netflix
34.0,-118.1,us,2020-02-15,Verizon (cellular),0,Netflix
34.0,-118.1,us,2020-02-15,Verizon (cellular),0,Netflix
42.1,-87.7,us,2020-02-15,Verizon (cellular),0,Netflix
42.1,-87.7,us,2020-02-15,Verizon (cellular),0,Netflix
42.1,-87.7,us,2020-02-15,Verizon (cellular),0,Netflix
40.9,-73.9,us,2020-02-16,Verizon (cellular),0,Netflix
26.0,-80.3,us,2020-02-15,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-15,Verizon (cellular),1,Netflix
39.3,-76.7,us,2020-02-15,Verizon (cellular),1,Netflix
,,,2020-02-17,Verizon (cellular),0,Netflix
,,,2020-02-17,Verizon (cellular),0,Netflix
,,,2020-02-17,Verizon (cellular),0,Netflix
,,,2020-02-17,Verizon (cellular),0,Netflix
,,,2020-02-17,Verizon (cellular),0,Netflix
,,,2020-02-17,Verizon (cellular),0,Netflix
40.9,-73.9,us,2020-02-16,Verizon (cellular),0,Netflix
,,,2020-02-17,Verizon (cellular),1,Netflix
31.7,-82.5,us,2020-02-17,Verizon (cellular),0,Netflix
31.7,-82.5,us,2020-02-17,Verizon (cellular),0,Netflix
41.8,-80.9,us,2020-02-17,Verizon (cellular),0,Netflix
41.8,-80.9,us,2020-02-17,Verizon (cellular),0,Netflix
39.9,-82.9,us,2020-02-17,Verizon (cellular),0,Netflix
39.9,-82.9,us,2020-02-17,Verizon (cellular),0,Netflix
32.6,-94.3,us,2020-02-18,Verizon (cellular),1,Netflix
38.8,-77.1,us,2020-02-18,Verizon (cellular),0,Netflix
26.0,-80.3,us,2020-02-19,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-19,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-19,Verizon (cellular),1,Netflix
26.0,-80.3,us,2020-02-19,Verizon (cellular),0,Netflix
,,,2020-02-18,Verizon (cellular),0,Netflix
36.1,-96.0,us,2020-02-18,Verizon (cellular),0,Netflix
36.1,-96.0,us,2020-02-18,Verizon (cellular),0,Netflix
,,,2020-02-20,Verizon (cellular),0,Netflix
,,,2020-02-20,Verizon (cellular),0,Netflix
,,,2020-02-19,Verizon (cellular),0,Netflix
,,,2020-02-19,Verizon (cellular),0,Netflix
42.3,-71.1,us,2020-02-19,Verizon (cellular),0,Netflix
42.3,-71.1,us,2020-02-19,Verizon (cellular),0,Netflix
38.9,-77.0,us,2020-02-22,Verizon (cellular),1,Netflix
38.9,-77.0,us,2020-02-22,Verizon (cellular),1,Netflix
,,,2020-02-25,Verizon (cellular),0,Netflix
,,,2020-02-21,Verizon (cellular),1,Netflix
,,,2020-02-22,Verizon (cellular),0,Netflix
40.0,-83.0,us,2020-02-20,Verizon (cellular),0,Netflix
40.0,-83.0,us,2020-02-20,Verizon (cellular),0,Netflix
,,,2020-02-23,Verizon (cellular),0,Netflix
,,,2020-02-23,Verizon (cellular),0,Netflix
40.9,-73.9,us,2020-02-22,Verizon (cellular),0,Netflix
25.8,-80.2,us,2020-02-23,Verizon (cellular),0,Netflix
25.8,-80.2,us,2020-02-23,Verizon (cellular),0,Netflix
39.7,-105.0,us,2020-02-23,Verizon (cellular),0,Netflix
28.8,-81.9,us,2020-02-24,Verizon (cellular),0,Netflix
28.8,-81.9,us,2020-02-24,Verizon (cellular),0,Netflix
39.0,-77.1,us,2020-02-22,Verizon (cellular),0,Netflix
39.0,-77.1,us,2020-02-22,Verizon (cellular),0,Netflix
39.0,-77.1,us,2020-02-22,Verizon (cellular),0,Netflix
,,,2020-02-22,Verizon (cellular),0,Netflix
,,,2020-02-22,Verizon (cellular),0,Netflix
,,,2020-02-21,Verizon (cellular),0,Netflix
,,,2020-02-21,Verizon (cellular),0,Netflix
42.0,-88.1,us,2020-02-25,Verizon (cellular),0,Netflix
41.7,-93.7,us,2020-02-25,Verizon (cellular),0,Netflix
41.7,-93.7,us,2020-02-25,Verizon (cellular),0,Netflix
33.5,-117.7,us,2020-02-24,Verizon (cellular),0,Netflix
36.0,-78.5,us,2020-02-24,Verizon (cellular),0,Netflix
36.0,-78.5,us,2020-02-24,Verizon (cellular),0,Netflix
41.3,-75.9,us,2020-02-25,Verizon (cellular),0,Netflix
41.3,-75.9,us,2020-02-25,Verizon (cellular),0,Netflix
38.9,-77.0,us,2020-02-22,Verizon (cellular),1,Netflix
38.9,-77.0,us,2020-02-22,Verizon (cellular),1,Netflix
40.9,-73.9,us,2020-02-25,Verizon (cellular),0,Netflix
,,,2020-02-25,Verizon (cellular),0,Netflix
,,,2020-02-21,Verizon (cellular),1,Netflix
,,,2020-02-22,Verizon (cellular),0,Netflix
40.0,-83.0,us,2020-02-20,Verizon (cellular),0,Netflix
40.0,-83.0,us,2020-02-20,Verizon (cellular),0,Netflix
34.1,-118.4,us,2020-02-25,Verizon (cellular),0,Netflix
,,,2020-02-23,Verizon (cellular),0,Netflix
,,,2020-02-23,Verizon (cellular),0,Netflix
40.9,-73.9,us,2020-02-22,Verizon (cellular),0,Netflix
25.8,-80.2,us,2020-02-23,Verizon (cellular),0,Netflix
25.8,-80.2,us,2020-02-23,Verizon (cellular),0,Netflix
39.7,-105.0,us,2020-02-23,Verizon (cellular),0,Netflix
28.8,-81.9,us,2020-02-24,Verizon (cellular),0,Netflix
28.8,-81.9,us,2020-02-24,Verizon (cellular),0,Netflix
39.0,-77.1,us,2020-02-22,Verizon (cellular),0,Netflix
39.0,-77.1,us,2020-02-22,Verizon (cellular),0,Netflix
39.0,-77.1,us,2020-02-22,Verizon (cellular),0,Netflix
,,,2020-02-22,Verizon (cellular),0,Netflix
,,,2020-02-22,Verizon (cellular),0,Netflix
,,,2020-02-21,Verizon (cellular),0,Netflix
,,,2020-02-21,Verizon (cellular),0,Netflix
42.0,-88.1,us,2020-02-25,Verizon (cellular),0,Netflix
41.7,-93.7,us,2020-02-25,Verizon (cellular),0,Netflix
41.7,-93.7,us,2020-02-25,Verizon (cellular),0,Netflix
33.5,-117.7,us,2020-02-24,Verizon (cellular),0,Netflix
36.0,-78.5,us,2020-02-24,Verizon (cellular),0,Netflix
36.0,-78.5,us,2020-02-24,Verizon (cellular),0,Netflix
41.3,-75.9,us,2020-02-25,Verizon (cellular),0,Netflix
41.3,-75.9,us,2020-02-25,Verizon (cellular),0,Netflix
42.4,-71.1,us,2020-02-25,Verizon (cellular),0,Netflix
42.4,-71.1,us,2020-02-25,Verizon (cellular),1,Netflix
42.4,-71.1,us,2020-02-25,Verizon (cellular),1,Netflix
,,,2020-02-25,Verizon (cellular),0,Netflix
38.4,-90.2,us,2020-02-26,Verizon (cellular),1,Netflix
38.4,-90.2,us,2020-02-26,Verizon (cellular),1,Netflix
37.6,-122.4,us,2020-02-25,Verizon (cellular),0,Netflix
35.4,-119.1,us,2020-02-26,Verizon (cellular),0,Netflix
38.9,-77.0,us,2020-02-22,Verizon (cellular),1,Netflix
38.9,-77.0,us,2020-02-22,Verizon (cellular),1,Netflix
40.9,-73.9,us,2020-02-25,Verizon (cellular),0,Netflix
,,,2020-02-25,Verizon (cellular),0,Netflix
39.6,-86.3,us,2020-02-26,Verizon (cellular),0,Netflix
39.6,-86.3,us,2020-02-26,Verizon (cellular),0,Netflix
,,,2020-02-21,Verizon (cellular),1,Netflix
,,,2020-02-22,Verizon (cellular),0,Netflix
40.0,-83.0,us,2020-02-20,Verizon (cellular),0,Netflix
40.0,-83.0,us,2020-02-20,Verizon (cellular),0,Netflix
34.1,-118.4,us,2020-02-25,Verizon (cellular),0,Netflix
,,,2020-02-23,Verizon (cellular),0,Netflix
